Do. Jän. 25 15:28:11 2024 1706192891518 Debug: /Users/cagnulein/qdomyos-zwift/src/main.cpp int main(int, char **) "version " "626"
Do. Jän. 25 15:31:39 2024 1706193099969 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:31:39 2024 1706193099972 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:31:39 2024 1706193099975 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:31:39 2024 1706193099977 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:31:39 2024 1706193099980 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:31:39 2024 1706193099981 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:31:39 2024 1706193099983 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:31:39 2024 1706193099985 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:31:39 2024 1706193099987 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:31:40 2024 1706193100242 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:40 2024 1706193100245 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:40 2024 1706193100247 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:40 2024 1706193100249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:40 2024 1706193100251 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:40 2024 1706193100254 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:40 2024 1706193100256 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:40 2024 1706193100258 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:40 2024 1706193100655 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:31:40 2024 1706193100660 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193052577
Do. Jän. 25 15:31:40 2024 1706193100662 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -63 enabled \u0001"
Do. Jän. 25 15:31:40 2024 1706193100664 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.945"
Do. Jän. 25 15:31:40 2024 1706193100666 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:31:40 2024 1706193100669 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 4"
Do. Jän. 25 15:31:40 2024 1706193100988 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:31:40 2024 1706193100991 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:31:40 2024 1706193100993 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:31:40 2024 1706193100995 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:31:40 2024 1706193100997 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:31:40 2024 1706193101000 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:31:41 2024 1706193101003 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:31:41 2024 1706193101005 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:31:41 2024 1706193101007 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:31:41 2024 1706193101010 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:31:41 2024 1706193101242 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:41 2024 1706193101245 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:41 2024 1706193101247 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:41 2024 1706193101249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:41 2024 1706193101251 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:41 2024 1706193101254 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:41 2024 1706193101256 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:41 2024 1706193101258 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:41 2024 1706193101654 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:31:41 2024 1706193101659 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193052577
Do. Jän. 25 15:31:41 2024 1706193101662 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -63 enabled \u0001"
Do. Jän. 25 15:31:41 2024 1706193101664 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.945"
Do. Jän. 25 15:31:41 2024 1706193101667 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:31:41 2024 1706193101670 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 4"
Do. Jän. 25 15:31:41 2024 1706193101979 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:31:41 2024 1706193101981 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:31:41 2024 1706193101984 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:31:41 2024 1706193101986 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:31:41 2024 1706193101989 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:31:41 2024 1706193101991 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:31:41 2024 1706193101993 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:31:41 2024 1706193101995 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:31:41 2024 1706193101997 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:31:41 2024 1706193101999 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:31:42 2024 1706193102242 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:42 2024 1706193102245 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:42 2024 1706193102247 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:42 2024 1706193102250 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:42 2024 1706193102252 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:42 2024 1706193102255 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:42 2024 1706193102257 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:42 2024 1706193102260 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:42 2024 1706193102655 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:31:42 2024 1706193102659 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193052577
Do. Jän. 25 15:31:42 2024 1706193102662 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -63 enabled \u0001"
Do. Jän. 25 15:31:42 2024 1706193102664 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.945"
Do. Jän. 25 15:31:42 2024 1706193102666 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:31:42 2024 1706193102669 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 4"
Do. Jän. 25 15:31:42 2024 1706193102996 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:31:42 2024 1706193103000 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:31:43 2024 1706193103003 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:31:43 2024 1706193103006 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:31:43 2024 1706193103008 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:31:43 2024 1706193103010 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:31:43 2024 1706193103012 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:31:43 2024 1706193103014 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:31:43 2024 1706193103016 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
Do. Jän. 25 15:31:43 2024 1706193103018 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Last CrankEventTime: 4071"
Do. Jän. 25 15:31:43 2024 1706193103241 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:43 2024 1706193103244 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:43 2024 1706193103246 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:43 2024 1706193103249 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:43 2024 1706193103251 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:43 2024 1706193103254 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:43 2024 1706193103256 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 04 00"
Do. Jän. 25 15:31:43 2024 1706193103258 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current heart: 0"
Do. Jän. 25 15:31:43 2024 1706193103670 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Folder" ":/inner_templates//floating"
Do. Jän. 25 15:31:43 2024 1706193103673 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Relative" "floating"
Do. Jän. 25 15:31:43 2024 1706193103675 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Folder" ":/inner_templates//maps2d"
Do. Jän. 25 15:31:43 2024 1706193103677 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Relative" "maps2d"
Do. Jän. 25 15:31:43 2024 1706193103679 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Folder" ":/inner_templates//chartjs"
Do. Jän. 25 15:31:43 2024 1706193103681 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Relative" "chartjs"
Do. Jän. 25 15:31:43 2024 1706193103683 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Folder" ":/inner_templates//googlemaps"
Do. Jän. 25 15:31:43 2024 1706193103686 Debug: /Users/cagnulein/qdomyos-zwift/src/webserverinfosender.cpp virtual bool WebServerInfoSender::init() "Relative" "googlemaps"
Do. Jän. 25 15:31:43 2024 1706193103689 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicnotifier2ad2.cpp virtual int CharacteristicNotifier2AD2::notify(QByteArray &) virtual_device_rower false rowerAsABike false 2
Do. Jän. 25 15:31:43 2024 1706193103693 Debug: /Users/cagnulein/qdomyos-zwift/src/virtualbike.cpp void virtualbike::bikeProvider() last FTMS rcv 1706193052577
Do. Jän. 25 15:31:43 2024 1706193103695 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "new requested resistance zwift erg grade -63 enabled \u0001"
Do. Jän. 25 15:31:43 2024 1706193103698 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) "calculated erg grade -0.945"
Do. Jän. 25 15:31:43 2024 1706193103700 Debug: /Users/cagnulein/qdomyos-zwift/src/characteristicwriteprocessor.cpp virtual void CharacteristicWriteProcessor::changeSlope(int16_t, uint8_t, uint8_t) changeSlope CRR =  0.004 0 CW =  0.51
Do. Jän. 25 15:31:43 2024 1706193103703 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "writing resistance 4"
Do. Jän. 25 15:31:43 2024 1706193103987 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) " << 20 00 00 00 83 00 e7 0f"
Do. Jän. 25 15:31:43 2024 1706193103990 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current watt: 0"
Do. Jän. 25 15:31:43 2024 1706193103992 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Cadence: 0"
Do. Jän. 25 15:31:43 2024 1706193103994 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Speed: 0"
Do. Jän. 25 15:31:43 2024 1706193103997 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current Distance: 0.5499"
Do. Jän. 25 15:31:43 2024 1706193103999 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Peloton Resistance: 0"
Do. Jän. 25 15:31:44 2024 1706193104001 Debug: /Users/cagnulein/qdomyos-zwift/src/stagesbike.cpp void stagesbike::characteristicChanged(const QLowEnergyCharacteristic &, const QByteArray &) "Current Resistance Calculated: 0"
Do. Jän. 25 15:31:44 2024 1706193104003 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current KCal: 5.00891"
Do. Jän. 25 15:31:44 2024 1706193104006 Debug: /Users/cagnulein/qdomyos-zwift/src/bluetooth.cpp void bluetooth::debug(const QString &) "Current CrankRevs: 131"
